code,ask_size1,ask_size2,ask_size3,ask_size4,ask_size5,ask_price1,ask_price2,ask_price3,ask_price4,ask_price5,ask_yield1,ask_yield2,ask_yield3,ask_yield4,ask_yield5,bid_size1,bid_size2,bid_size3,bid_size4,bid_size5,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_yield1,bid_yield2,bid_yield3,bid_yield4,bid_yield5,clearMethod,deliveryType,dataSource,settle_type,recv_time,source_time,is_inversion,is_unilateral,is_vacuum,is_spike
220210,300000000,1000000000,1000000000,1000000000,1000000000,101.3333,101.4444,101.5555,101.9879,101.9898,2.7888,2.773,2.7572,2.6959,2.6957,860000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 17:17:22	","	2024-07-16 17:17:21	",0,0,0,0
220220,200000000,20000000,300000000,,,103.6876,103.8021,104.0086,,,2.275,2.26,2.233,,,200000000,30000000,480000000,,,103.6419,103.5733,93.4665,,,2.281,2.29,3.7,,,,,XBOND,T1,"	2024-07-16 17:17:22	","	2024-07-16 17:17:21	",0,0,0,0
220205,40000000,,,,,105.3212,,,,,2.221,,,,,20000000,,,,,105.2859,,,,,2.226,,,,,,,XBOND,T1,"	2024-07-16 17:17:19	","	2024-07-16 17:17:18	",0,0,0,0
220220,200000000,300000000,,,,103.6876,104.0086,,,,2.275,2.233,,,,200000000,480000000,,,,103.6419,93.4665,,,,2.281,3.7,,,,,,XBOND,T1,"	2024-07-16 17:16:52	","	2024-07-16 17:16:52	",0,0,0,1
210215,1000000000,,,,,98.862,,,,,3.3,,,,,40000000,980000000,,,,98.6283,98.2401,,,,3.3375,3.4,,,,,,XBOND,T1,"	2024-07-16 17:16:41	","	2024-07-16 17:16:41	",0,0,0,0
200210,860000000,990000000,,,,99.7842,106.1359,,,,3.14,2.0,,,,990000000,990000000,,,,101.5248,99.4077,,,,2.82,3.21,,,,,,XBOND,T1,"	2024-07-16 17:16:18	","	2024-07-16 17:16:18	",1,0,0,0
220205,40000000,,,,,105.3212,,,,,2.221,,,,,20000000,,,,,105.2859,,,,,2.226,,,,,,,XBOND,T1,"	2024-07-16 17:16:17	","	2024-07-16 17:16:17	",0,0,0,0
220220,300000000,,,,,104.0086,,,,,2.233,,,,,480000000,,,,,93.4665,,,,,3.7,,,,,,,XBOND,T1,"	2024-07-16 17:16:17	","	2024-07-16 17:16:17	",0,0,0,0
180011,470000000,,,,,103.2116,,,,,2.8,,,,,500000000,10000000,,,,101.7517,101.5016,,,,3.2,3.2692,,,,,,XBOND,T1,"	2024-07-16 17:15:28	","	2024-07-16 17:15:28	",0,0,0,0
180011,470000000,10000000,,,,103.2116,103.5231,,,,2.8,2.7155,,,,500000000,10000000,,,,101.7517,101.5016,,,,3.2,3.2692,,,,,,XBOND,T1,"	2024-07-16 17:15:27	","	2024-07-16 17:15:27	",0,0,0,0
180210,50000000,,,,,103.1961,,,,,3.17,,,,,50000000,,,,,101.783,,,,,3.55,,,,,,,XBOND,T1,"	2024-07-16 17:15:17	","	2024-07-16 17:15:17	",0,0,0,0
190210,20000000,,,,,102.8833,,,,,3.0096,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:14:06	","	2024-07-16 17:14:05	",0,1,0,0
220210,330000000,1000000000,1000000000,1000000000,1000000000,101.3333,101.4444,101.5555,101.9879,101.9898,2.7888,2.773,2.7572,2.6959,2.6957,860000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 17:13:59	","	2024-07-16 17:13:58	",0,0,0,0
220220,20000000,300000000,,,,103.8021,104.0086,,,,2.26,2.233,,,,30000000,480000000,,,,103.6114,93.4665,,,,2.285,3.7,,,,,,XBOND,T1,"	2024-07-16 17:13:59	","	2024-07-16 17:13:58	",0,0,0,1
180011,480000000,,,,,103.2116,,,,,2.8,,,,,500000000,10000000,,,,101.7517,101.5016,,,,3.2,3.2692,,,,,,XBOND,T1,"	2024-07-16 17:13:56	","	2024-07-16 17:13:55	",0,0,0,0
220205,40000000,,,,,105.3212,,,,,2.221,,,,,20000000,,,,,105.2859,,,,,2.226,,,,,,,XBOND,T1,"	2024-07-16 17:13:56	","	2024-07-16 17:13:55	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,500000000,10000000,10000000,,,101.7517,101.7336,101.5016,,,3.2,3.205,3.2692,,,,,XBOND,T1,"	2024-07-16 17:13:43	","	2024-07-16 17:13:43	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.2228,,,,,2.6892,,,,,,,XBOND,T1,"	2024-07-16 17:13:43	","	2024-07-16 17:13:43	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,500000000,10000000,10000000,,,101.7517,101.7336,101.6826,,,3.2,3.205,3.2191,,,,,XBOND,T1,"	2024-07-16 17:13:42	","	2024-07-16 17:13:42	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.3565,,,,,2.64,,,,,,,XBOND,T1,"	2024-07-16 17:13:42	","	2024-07-16 17:13:42	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,10000000,500000000,10000000,,,101.9299,101.7517,101.5016,,,3.1508,3.2,3.2692,,,,,XBOND,T1,"	2024-07-16 17:13:41	","	2024-07-16 17:13:41	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.2228,,,,,2.6892,,,,,,,XBOND,T1,"	2024-07-16 17:13:41	","	2024-07-16 17:13:41	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,10000000,500000000,10000000,,,101.9481,101.7517,101.7336,,,3.1458,3.2,3.205,,,,,XBOND,T1,"	2024-07-16 17:13:40	","	2024-07-16 17:13:40	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.5523,,,,,2.5681,,,,,,,XBOND,T1,"	2024-07-16 17:13:40	","	2024-07-16 17:13:40	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,10000000,500000000,10000000,,,102.1907,101.7517,101.5016,,,3.079,3.2,3.2692,,,,,XBOND,T1,"	2024-07-16 17:13:39	","	2024-07-16 17:13:39	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.2228,,,,,2.6892,,,,,,,XBOND,T1,"	2024-07-16 17:13:39	","	2024-07-16 17:13:39	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,10000000,500000000,10000000,,,102.2089,101.7517,101.7336,,,3.074,3.2,3.205,,,,,XBOND,T1,"	2024-07-16 17:13:38	","	2024-07-16 17:13:38	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.7442,,,,,2.4978,,,,,,,XBOND,T1,"	2024-07-16 17:13:38	","	2024-07-16 17:13:38	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,10000000,500000000,10000000,,,102.4465,101.7517,101.5016,,,3.0088,3.2,3.2692,,,,,XBOND,T1,"	2024-07-16 17:13:37	","	2024-07-16 17:13:37	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.2228,,,,,2.6892,,,,,,,XBOND,T1,"	2024-07-16 17:13:37	","	2024-07-16 17:13:37	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,10000000,500000000,10000000,,,102.4647,101.7517,101.7336,,,3.0038,3.2,3.205,,,,,XBOND,T1,"	2024-07-16 17:13:36	","	2024-07-16 17:13:36	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.9329,,,,,2.4288,,,,,,,XBOND,T1,"	2024-07-16 17:13:36	","	2024-07-16 17:13:36	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,10000000,500000000,10000000,,,102.6975,101.7517,101.5016,,,2.9401,3.2,3.2692,,,,,XBOND,T1,"	2024-07-16 17:13:35	","	2024-07-16 17:13:35	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.2228,,,,,2.6892,,,,,,,XBOND,T1,"	2024-07-16 17:13:35	","	2024-07-16 17:13:35	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,10000000,500000000,10000000,,,102.7158,101.7517,101.7336,,,2.9351,3.2,3.205,,,,,XBOND,T1,"	2024-07-16 17:13:34	","	2024-07-16 17:13:34	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,103.1177,,,,,2.3614,,,,,,,XBOND,T1,"	2024-07-16 17:13:34	","	2024-07-16 17:13:34	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,10000000,500000000,10000000,,,102.9433,101.7517,101.5016,,,2.873,3.2,3.2692,,,,,XBOND,T1,"	2024-07-16 17:13:33	","	2024-07-16 17:13:33	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.2228,,,,,2.6892,,,,,,,XBOND,T1,"	2024-07-16 17:13:33	","	2024-07-16 17:13:33	",0,0,0,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,10000000,500000000,10000000,,,102.9617,101.7517,101.7336,,,2.868,3.2,3.205,,,,,XBOND,T1,"	2024-07-16 17:13:32	","	2024-07-16 17:13:32	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,103.2988,,,,,2.2955,,,,,,,XBOND,T1,"	2024-07-16 17:13:32	","	2024-07-16 17:13:32	",0,0,0,0
180011,480000000,10000000,,,,103.2116,103.5231,,,,2.8,2.7155,,,,10000000,500000000,10000000,,,103.184,101.7517,101.5016,,,2.8075,3.2,3.2692,,,,,XBOND,T1,"	2024-07-16 17:13:31	","	2024-07-16 17:13:31	",0,0,0,0
220220,300000000,,,,,104.0086,,,,,2.233,,,,,480000000,,,,,93.4665,,,,,3.7,,,,,,,XBOND,T1,"	2024-07-16 17:12:59	","	2024-07-16 17:12:59	",0,0,0,0
220220,300000000,,,,,104.0086,,,,,2.233,,,,,90000000,480000000,,,,103.6114,93.4665,,,,2.285,3.7,,,,,,XBOND,T1,"	2024-07-16 17:12:51	","	2024-07-16 17:12:51	",0,0,0,0
180011,480000000,,,,,103.2116,,,,,2.8,,,,,500000000,10000000,,,,101.7517,101.5016,,,,3.2,3.2692,,,,,,XBOND,T1,"	2024-07-16 17:12:22	","	2024-07-16 17:12:21	",0,0,0,0
170010,10000000,,,,,103.5662,,,,,2.1984,,,,,10000000,,,,,102.2228,,,,,2.6892,,,,,,,XBOND,T1,"	2024-07-16 17:12:22	","	2024-07-16 17:12:21	",0,0,0,0
170010,,,,,,,,,,,,,,,,10000000,,,,,102.2228,,,,,2.6892,,,,,,,XBOND,T1,"	2024-07-16 17:12:21	","	2024-07-16 17:12:20	",0,1,0,0
180210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:11:55	","	2024-07-16 17:11:55	",0,0,1,0
180210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:11:26	","	2024-07-16 17:11:26	",0,0,1,0
220210,360000000,1000000000,1000000000,1000000000,1000000000,101.3333,101.4444,101.5555,101.9879,101.9898,2.7888,2.773,2.7572,2.6959,2.6957,860000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 17:11:03	","	2024-07-16 17:11:03	",0,0,0,0
220210,30000000,360000000,1000000000,1000000000,1000000000,101.0,101.3333,101.4444,101.5555,101.9879,2.8363,2.7888,2.773,2.7572,2.6959,860000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 17:10:38	","	2024-07-16 17:10:37	",0,0,0,0
190210,50000000,,,,,107.6164,,,,,2.0,,,,,20000000,,,,,107.3527,,,,,2.055,,,,,,,XBOND,T0,"	2024-07-16 17:10:17	","	2024-07-16 17:10:17	",0,0,0,0
180210,10000000,,,,,103.1961,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:10:15	","	2024-07-16 17:10:15	",0,1,0,0
190210,50000000,,,,,102.8833,,,,,3.0096,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:09:58	","	2024-07-16 17:09:58	",0,1,0,0
190210,50000000,30000000,,,,102.8833,107.6122,,,,3.0096,2.0,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:09:30	","	2024-07-16 17:09:30	",0,1,0,0
190210,,,,,,,,,,,,,,,,20000000,,,,,107.3527,,,,,2.055,,,,,,,XBOND,T0,"	2024-07-16 17:09:30	","	2024-07-16 17:09:30	",0,1,0,0
220205,40000000,,,,,105.3212,,,,,2.221,,,,,20000000,,,,,105.2859,,,,,2.226,,,,,,,XBOND,T1,"	2024-07-16 17:09:16	","	2024-07-16 17:09:16	",0,0,0,0
180210,30000000,,,,,103.1961,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:09:06	","	2024-07-16 17:09:05	",0,1,0,0
180011,470000000,,,,,103.2116,,,,,2.8,,,,,500000000,,,,,101.7517,,,,,3.2,,,,,,,XBOND,T1,"	2024-07-16 17:08:08	","	2024-07-16 17:08:08	",0,0,0,0
180011,470000000,10000000,,,,103.2116,103.5231,,,,2.8,2.7155,,,,500000000,,,,,101.7517,,,,,3.2,,,,,,,XBOND,T1,"	2024-07-16 17:08:07	","	2024-07-16 17:08:07	",0,0,0,0
220205,50000000,,,,,105.3212,,,,,2.221,,,,,20000000,,,,,105.2859,,,,,2.226,,,,,,,XBOND,T1,"	2024-07-16 17:08:04	","	2024-07-16 17:08:04	",0,0,0,0
200210,890000000,990000000,,,,99.7842,106.1359,,,,3.14,2.0,,,,990000000,990000000,,,,101.5248,99.4077,,,,2.82,3.21,,,,,,XBOND,T1,"	2024-07-16 17:07:58	","	2024-07-16 17:07:58	",1,0,0,0
220205,50000000,,,,,105.3212,,,,,2.221,,,,,30000000,,,,,105.2859,,,,,2.226,,,,,,,XBOND,T1,"	2024-07-16 17:07:48	","	2024-07-16 17:07:48	",0,0,0,0
180210,50000000,,,,,103.1961,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:07:42	","	2024-07-16 17:07:42	",0,1,0,0
190210,50000000,,,,,102.8833,,,,,3.0096,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:07:10	","	2024-07-16 17:07:09	",0,1,0,0
180210,30000000,50000000,,,,103.1905,103.1961,,,,3.1715,3.17,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:06:49	","	2024-07-16 17:06:48	",0,1,0,0
190210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:06:16	","	2024-07-16 17:06:16	",0,0,1,0
200210,890000000,40000000,40000000,990000000,,99.7842,105.5331,105.5474,106.1359,,3.14,2.105,2.1025,2.0,,990000000,990000000,,,,101.5248,99.4077,,,,2.82,3.21,,,,,,XBOND,T1,"	2024-07-16 17:05:11	","	2024-07-16 17:05:10	",1,0,0,0
200210,930000000,40000000,40000000,990000000,,99.7842,105.5331,105.5474,106.1359,,3.14,2.105,2.1025,2.0,,990000000,990000000,,,,101.5248,99.4077,,,,2.82,3.21,,,,,,XBOND,T1,"	2024-07-16 17:04:51	","	2024-07-16 17:04:51	",1,0,0,0
210210,,,,,,,,,,,,,,,,1920000000,10000000,,,,100.0,96.5006,,,,3.4091,4.0,,,,,,XBOND,T1,"	2024-07-16 17:04:45	","	2024-07-16 17:04:45	",0,1,0,0
180210,50000000,,,,,103.1961,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:04:42	","	2024-07-16 17:04:42	",0,1,0,0
220205,50000000,,,,,105.3212,,,,,2.221,,,,,40000000,,,,,105.2859,,,,,2.226,,,,,,,XBOND,T1,"	2024-07-16 17:04:38	","	2024-07-16 17:04:38	",0,0,0,0
200210,930000000,40000000,990000000,,,99.7842,105.5474,106.1359,,,3.14,2.1025,2.0,,,990000000,990000000,,,,101.5248,99.4077,,,,2.82,3.21,,,,,,XBOND,T1,"	2024-07-16 17:04:38	","	2024-07-16 17:04:38	",1,0,0,0
210210,,,,,,,,,,,,,,,,1930000000,10000000,,,,100.0,96.5006,,,,3.4091,4.0,,,,,,XBOND,T1,"	2024-07-16 17:04:38	","	2024-07-16 17:04:38	",0,1,0,0
210210,,,,,,,,,,,,,,,,30000000,1930000000,10000000,,,102.5135,100.0,96.5006,,,3.0,3.4091,4.0,,,,,XBOND,T1,"	2024-07-16 17:04:31	","	2024-07-16 17:04:31	",0,1,0,0
200210,930000000,990000000,,,,99.7842,106.1359,,,,3.14,2.0,,,,990000000,990000000,,,,101.5248,99.4077,,,,2.82,3.21,,,,,,XBOND,T1,"	2024-07-16 17:04:29	","	2024-07-16 17:04:29	",1,0,0,0
220210,30000000,360000000,1000000000,1000000000,1000000000,101.0,101.3333,101.4444,101.5555,101.9879,2.8363,2.7888,2.773,2.7572,2.6959,890000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 17:03:28	","	2024-07-16 17:03:27	",0,0,0,0
180011,480000000,,,,,103.2116,,,,,2.8,,,,,500000000,,,,,101.7517,,,,,3.2,,,,,,,XBOND,T1,"	2024-07-16 17:03:11	","	2024-07-16 17:03:11	",0,0,0,0
220205,50000000,,,,,105.3212,,,,,2.221,,,,,40000000,,,,,105.2859,,,,,2.226,,,,,,,XBOND,T1,"	2024-07-16 17:03:09	","	2024-07-16 17:03:09	",0,0,0,0
220205,50000000,,,,,105.3212,,,,,2.221,,,,,50000000,,,,,105.2859,,,,,2.226,,,,,,,XBOND,T1,"	2024-07-16 17:02:36	","	2024-07-16 17:02:36	",0,0,0,0
190210,10000000,,,,,107.0563,,,,,2.1162,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:02:10	","	2024-07-16 17:02:09	",0,1,0,0
190210,10000000,,,,,107.1336,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:02:09	","	2024-07-16 17:02:08	",0,1,0,0
220210,30000000,360000000,1000000000,1000000000,1000000000,101.0,101.3333,101.4444,101.5555,101.9879,2.8363,2.7888,2.773,2.7572,2.6959,930000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 17:01:51	","	2024-07-16 17:01:50	",0,0,0,0
220210,360000000,1000000000,1000000000,1000000000,1000000000,101.3333,101.4444,101.5555,101.9879,101.9898,2.7888,2.773,2.7572,2.6959,2.6957,930000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 17:01:41	","	2024-07-16 17:01:40	",0,0,0,0
180210,30000000,50000000,,,,103.1905,103.1961,,,,3.1715,3.17,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:00:54	","	2024-07-16 17:00:54	",0,1,0,0
220210,360000000,1000000000,1000000000,1000000000,1000000000,101.3333,101.4444,101.5555,101.9879,101.9898,2.7888,2.773,2.7572,2.6959,2.6957,940000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 17:00:48	","	2024-07-16 17:00:48	",0,0,0,0
220220,310000000,,,,,104.0086,,,,,2.233,,,,,90000000,480000000,,,,103.6114,93.4665,,,,2.285,3.7,,,,,,XBOND,T1,"	2024-07-16 17:00:44	","	2024-07-16 17:00:44	",0,0,0,0
180210,50000000,,,,,103.1961,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:00:44	","	2024-07-16 17:00:44	",0,1,0,0
220210,30000000,360000000,1000000000,1000000000,1000000000,100.0,101.3333,101.4444,101.5555,101.9879,2.98,2.7888,2.773,2.7572,2.6959,940000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 17:00:09	","	2024-07-16 17:00:08	",0,0,0,0
180210,30000000,50000000,,,,103.1905,103.1961,,,,3.1715,3.17,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 17:00:05	","	2024-07-16 17:00:04	",0,1,0,0
180210,50000000,,,,,103.1961,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 16:59:55	","	2024-07-16 16:59:54	",0,1,0,0
220205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 16:59:28	","	2024-07-16 16:59:28	",0,0,1,0
190210,20000000,,,,,107.1336,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 16:58:54	","	2024-07-16 16:58:54	",0,1,0,0
190210,10000000,10000000,,,,107.0563,107.1336,,,,2.1162,2.1,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 16:58:53	","	2024-07-16 16:58:53	",0,1,0,0
180210,30000000,50000000,,,,103.1905,103.1961,,,,3.1715,3.17,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 16:58:35	","	2024-07-16 16:58:34	",0,1,0,0
180210,30000000,50000000,,,,103.1905,103.1961,,,,3.1715,3.17,,,,10000000,,,,,101.8475,,,,,3.5325,,,,,,,XBOND,T1,"	2024-07-16 16:58:34	","	2024-07-16 16:58:33	",0,0,0,0
160010,,,,,,,,,,,,,,,,50000000,,,,,101.051,,,,,2.3,,,,,,,XBOND,T1,"	2024-07-16 16:57:47	","	2024-07-16 16:57:47	",0,1,0,0
220210,360000000,1000000000,1000000000,1000000000,1000000000,101.3333,101.4444,101.5555,101.9879,101.9898,2.7888,2.773,2.7572,2.6959,2.6957,940000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 16:57:30	","	2024-07-16 16:57:30	",0,0,0,0
180210,30000000,50000000,,,,103.1905,103.1961,,,,3.1715,3.17,,,,10000000,20000000,,,,101.8567,101.8475,,,,3.53,3.5325,,,,,,XBOND,T1,"	2024-07-16 16:57:09	","	2024-07-16 16:57:09	",0,0,0,0
160010,,,,,,,,,,,,,,,,50000000,50000000,,,,101.7181,101.051,,,,1.9242,2.3,,,,,,XBOND,T1,"	2024-07-16 16:56:49	","	2024-07-16 16:56:48	",0,1,0,0
220210,410000000,1000000000,1000000000,1000000000,1000000000,101.3333,101.4444,101.5555,101.9879,101.9898,2.7888,2.773,2.7572,2.6959,2.6957,940000000,1000000000,1000000000,1000000000,1000000000,99.8888,99.7897,99.5555,99.4444,99.3333,2.9961,3.0104,3.0444,3.0605,3.0766,,,XBOND,T1,"	2024-07-16 16:55:38	","	2024-07-16 16:55:38	",0,0,0,0
220205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 16:55:22	","	2024-07-16 16:55:22	",0,0,1,0
050004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBOND,T0,"	2024-07-16 16:50:38	","	2024-07-16 16:50:38	",0,0,1,0
190210,10000000,,,,,107.0563,,,,,2.1162,,,,,,,,,,,,,,,,,,,,,,XBOND,T1,"	2024-07-16 16:50:37	","	2024-07-16 16:50:37	",0,1,0,0
180210,30000000,50000000,,,,103.1905,103.1961,,,,3.1715,3.17,,,,10000000,10000000,20000000,,,101.866,101.8567,101.8475,,,3.5275,3.53,3.5325,,,,,XBOND,T1,"	2024-07-16 16:50:35	","	2024-07-16 16:50:35	",0,0,0,0
190210,,,,,,,,,,,,,,,,20000000,,,,,107.1384,,,,,2.099,,,,,,,XBOND,T1,"	2024-07-16 16:50:26	","	2024-07-16 16:50:26	",0,1,0,0
180011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XBOND,T0,"	2024-07-16 16:49:46	","	2024-07-16 16:49:45	",0,0,1,0
180011,10000000,480000000,,,,103.184,103.2116,,,,2.8075,2.8,,,,500000000,10000000,10000000,,,101.7517,101.7336,101.5619,,,3.2,3.205,3.2525,,,,,XBOND,T1,"	2024-07-16 16:49:36	","	2024-07-16 16:49:35	",0,0,0,0
190210,,,,,,,,,,,,,,,,20000000,10000000,,,,107.1384,99.53,,,,2.099,3.7563,,,,,,XBOND,T1,"	2024-07-16 16:49:28	","	2024-07-16 16:49:27	",0,1,0,0
050004,,,,,,,,,,,,,,,,200000000,,,,,92.5,,,,,13.9857,,,,,,,XBOND,T1,"	2024-07-16 16:49:18	","	2024-07-16 16:49:18	",0,1,0,0
050004,10000000,,,,,93.0,,,,,13.2873,,,,,200000000,,,,,92.5,,,,,13.9857,,,,,,,XBOND,T1,"	2024-07-16 16:49:17	","	2024-07-16 16:49:17	",0,0,0,0
200210,970000000,990000000,,,,99.7842,106.1359,,,,3.14,2.0,,,,990000000,990000000,,,,101.5248,99.4077,,,,2.82,3.21,,,,,,XBOND,T1,"	2024-07-16 16:49:05	","	2024-07-16 16:49:05	",1,0,0,0
200210,970000000,990000000,,,,99.7842,106.1359,,,,3.14,2.0,,,,990000000,990000000,10000000,,,101.5248,99.4077,98.33,,,2.82,3.21,3.412,,,,,XBOND,T1,"	2024-07-16 16:49:04	","	2024-07-16 16:49:04	",1,0,0,0
160010,,,,,,,,,,,,,,,,50000000,,,,,101.051,,,,,2.3,,,,,,,XBOND,T1,"	2024-07-16 16:48:50	","	2024-07-16 16:48:50	",0,1,0,0
210210,,,,,,,,,,,,,,,,30000000,1920000000,10000000,,,102.5135,100.0,96.5006,,,3.0,3.4091,4.0,,,,,XBOND,T1,"	2024-07-16 16:48:27	","	2024-07-16 16:48:27	",0,1,0,0
210210,,,,,,,,,,,,,,,,1920000000,10000000,,,,100.0,96.5006,,,,3.4091,4.0,,,,,,XBOND,T1,"	2024-07-16 16:48:21	","	2024-07-16 16:48:21	",0,1,0,0
200210,970000000,990000000,,,,99.7842,106.1359,,,,3.14,2.0,,,,990000000,990000000,,,,101.5248,99.4077,,,,2.82,3.21,,,,,,XBOND,T1,"	2024-07-16 16:48:12	","	2024-07-16 16:48:12	",1,0,0,0
200210,970000000,990000000,,,,99.7842,106.1359,,,,3.14,2.0,,,,990000000,990000000,10000000,,,101.5248,99.4077,98.44,,,2.82,3.21,3.3912,,,,,XBOND,T1,"	2024-07-16 16:48:11	","	2024-07-16 16:48:10	",1,0,0,0
