asset_Type,data_source,code,agg_algo,settle_type,real_time_take_over,price_type,data_type,curve_name,curve_id,period,ohlc_begin,ohlc_end,open_px,high_px,low_px,close_px,open_yield,high_yield,low_yield,close_yield,ctd_Bond,volume,trade_times,total_volume,open_time,close_time,high_time,low_time
BOND,XBOND,"""180210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 09:57:00	","	2024-07-17 09:58:00	",106.641700000000,106.641700000000,106.641700000000,106.641700000000,2.270000000000,2.270000000000,2.270000000000,2.270000000000,,0.0000,,,,,,
BOND,XBOND,"""180210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 09:57:00	","	2024-07-17 09:58:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,"""220210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 09:57:00	","	2024-07-17 09:58:00	",104.000000000000,104.000000000000,104.000000000000,104.000000000000,2.414300000000,2.414300000000,2.414300000000,2.414300000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:00:00	","	2024-07-17 10:01:00	",107.560200000000,107.560200000000,107.560200000000,107.560200000000,2.010000000000,2.010000000000,2.010000000000,2.010000000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:00:00	","	2024-07-17 10:01:00	",106.558700000000,106.558700000000,106.558700000000,106.558700000000,2.220000000000,2.220000000000,2.220000000000,2.220000000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:00:00	","	2024-07-17 10:01:00	",107.059500000000,107.059500000000,107.059500000000,107.059500000000,2.115000000000,2.115000000000,2.115000000000,2.115000000000,,0.0000,,,,,,
BOND,XBOND,"""200210""",,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:02:00	","	2024-07-17 10:03:00	",105.000000000000,105.000000000000,100.000000000000,100.500000000000,2.198000000000,3.100000000000,2.198000000000,3.007900000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T0,,BID,PRICE,,,ONE_MINUTE,"	2024-07-17 10:02:00	","	2024-07-17 10:03:00	",106.609700000000,106.609700000000,106.609700000000,106.609700000000,2.210000000000,2.210000000000,2.210000000000,2.210000000000,,0.0000,,,,,,
BOND,XBOND,"""190210""",,T0,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:02:00	","	2024-07-17 10:03:00	",106.657300000000,106.657300000000,106.657300000000,106.657300000000,2.200000000000,2.200000000000,2.200000000000,2.200000000000,,0.0000,,,,,,
BOND,XBOND,"""200210""",,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-17 10:02:00	","	2024-07-17 10:03:00	",101.000000000000,101.000000000000,101.000000000000,101.000000000000,2.915800000000,2.915800000000,2.915800000000,2.915800000000,,0.0000,,,,,,
