asset_Type,data_source,code,agg_algo,settle_type,real_time_take_over,price_type,data_type,curve_name,curve_id,period,ohlc_begin,ohlc_end,open_px,high_px,low_px,close_px,open_yield,open_yield,open_yield,open_yield,ctd_Bond,volume,trade_times,total_volume,open_time,close_time,high_time,low_time
BOND,XBOND,230210,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:02:00	","	2024-07-03 10:03:00	",,,,,,,,,,,,,,,,
BOND,XBOND,210215,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:03:00	","	2024-07-03 10:04:00	",99.485400000000,99.485400000000,99.485400000000,99.485400000000,3.200000000000,3.200000000000,3.200000000000,3.200000000000,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:03:00	","	2024-07-03 10:04:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:03:00	","	2024-07-03 10:04:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,220210,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:03:00	","	2024-07-03 10:04:00	",107.823700000000,107.823700000000,107.823700000000,107.823700000000,1.900000000000,1.900000000000,1.900000000000,1.900000000000,,0.0000,,,,,,
BOND,XBOND,220210,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:03:00	","	2024-07-03 10:04:00	",107.823700000000,107.823700000000,107.823700000000,107.823700000000,1.900000000000,1.900000000000,1.900000000000,1.900000000000,,0.0000,,,,,,
BOND,XBOND,220205,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:03:00	","	2024-07-03 10:04:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,220210,,T1,,BID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:03:00	","	2024-07-03 10:04:00	",,,,,,,,,,0.0000,,,,,,
BOND,XBOND,210215,,T1,,MID,PRICE,,,ONE_MINUTE,"	2024-07-03 10:03:00	","	2024-07-03 10:04:00	",99.517000000000,99.517000000000,99.517000000000,99.517000000000,3.195000000000,3.195000000000,3.195000000000,3.195000000000,,0.0000,,,,,,
BOND,XBOND,210215,,T1,,OFFER,PRICE,,,ONE_MINUTE,"	2024-07-03 10:03:00	","	2024-07-03 10:04:00	",99.548600000000,99.548600000000,99.548600000000,99.548600000000,3.190000000000,3.190000000000,3.190000000000,3.190000000000,,0.0000,,,,,,
